Engine,buy_now,item_url,WoF expires,Seats,Cylinders,Import history,Stereo description,Transmission,Model detail,location,Number of owners,Body,Registration expires,Body style,Number plate,Engine size,AA Inspection Report,History,4WD,Fuel type,asking_price,Kilometres,start_price
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2051350908.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,This month,,,,,Automatic,Highline,"['Auckland City, Auckland, NZ']",,"Red, Hatchback",This month,,LHS347,1395,,"1 owner, Imported",,Petrol,"['$19,000']","74,657",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2158621118.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,,,,,,Automatic,M Sport,"['Lower Hutt City, Wellington, NZ']",,"Glacier Silver, Hatchback",,,MDH577,1490,,,,Petrol,"['$32,995']","4,260",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2061049366.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,Oct 2019,,,Imported,,,,"['Timaru, Timaru - Oamaru, NZ']",,"Blue, Station Wagon",Jul 2019,,GPF788,4390,,,,Petrol,"['$9,950']","152,716",[]
"4 cylinder, 1500",[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2156849438.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,Mar 2020,5,,Imported,,Manual,1.5 mugen kit,"['Hamilton, Waikato, NZ']",,"Purple, 5 door, Hatchback",,,,,,,,Petrol,"['$6,500']","89,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2158045246.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,,,NZ New,CD(s),Automatic,VE SV6 Ute - Vented Canopy,"['Christchurch City, Canterbury, NZ']",,"Red, Ute",,,ENW582,3564,,,,Petrol,"['$18,880']","97,397",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2160133189.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,,,Automatic,1.5 Corolla Facelift Super Low KM Nice and Tidy,"['Manukau, Auckland, NZ']",,"Red, 5 door, Hatchback",,,,1500,,,,Petrol,"['$10,420']","33,423",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2153991590.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,Oct 2019,2,,NZ New,,Automatic,Ssv,"['Christchurch City, Canterbury, NZ']",,"White, Ute",Dec 2019,,MCL309,5967,,,,Petrol,"['$26,990']","135,365",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047927751.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,5,,,,Automatic,- ELLERSLIE Facelift,"['Auckland City, Auckland, NZ']",,"Pearl, Hatchback",,,,1500,,,,Petrol,"['$5,470']","132,987",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2149161976.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,5,,,,Automatic,24X 96% SOH 1 Year Warranty,"['Christchurch City, Canterbury, NZ']",,"Pearl White, 5 door, Hatchback",,,,,,,,Electric,"['$19,950']","40,207",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2159961861.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,,,Automatic,3.0 - Chain driven 6 cylinder,"['Christchurch City, Canterbury, NZ']",,"Blue, 5 door, Station Wagon",,,JFK115,2999,,,,Petrol,"['$7,990']","129,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/volvo/auction-2049419234.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,7,,NZ New,CD(s),Automatic,T6 AWD R-DESIGN 2.0P,"['Auckland City, Auckland, NZ']",,"Blue, 5 door, RV/SUV",,,JNK22,1969,,,Yes,Petrol,"['$59,999']","54,213",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2158301810.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,5,,NZ New,Radio,Automatic,LTZ 4x2,"['Auckland City, Auckland, NZ']",,"Silver, 4 door, Ute",,,KEK759,2776,,,,Diesel,"['$34,990']","58,524",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2056246467.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,5,,,,Automatic,2.0 Elite NZ New 1 Owner,"[""Napier, Hawke's Bay, NZ""]",,"GRAPHIT GREY, RV/SUV",,,JHR864,2000,,,,Diesel,"['$24,990']","65,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2149138008.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,,,NZ New,Radio,Automatic,RS 2.0L Turbo Liftback Auto,"['North Shore, Auckland, NZ']",,"NITRATE, Hatchback",,,LWY444,1998,,,,Petrol,"['$35,990']","8,100",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2060838567.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,,,Imported,,Automatic,4.8i ***7 SEATS***,"['Auckland City, Auckland, NZ']",,"Metallic Blue, 5 door, RV/SUV",,,,4800,,,Yes,Petrol,"['$21,995']","85,967",[]
"4 cylinder, 2494",[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2158718920.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,Mar 2020,5,,NZ New,,Automatic,"Atara Sl Leather, GPS ","['Manukau, Auckland, NZ']",,"White, 4 door, Sedan",Expired,,KLD658,,,,,Hybrid,[],"28,001","['$28,300.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2058091672.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,5,,Imported,"CD(s), Radio",Automatic,PHV G LEATHER PACKAGE!!Cruise Control !!,"['Manukau, Auckland, NZ']",,"White, 5 door, Sedan",,,,1800,,,,Plug-in hybrid,"['$13,750']","126,696",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155610280.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,5,,,CD(s),Automatic,180G Great Condition !,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1800,,,,Petrol,"['$7,995']","72,580",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2057937709.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,4,,,,Automatic,GT 4.6 V8 ELEANOR,"['North Shore, Auckland, NZ']",,"BLACK, 2 door, Coupe",,,,4600,,,,Petrol,"['$39,990']","68,800",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2150877199.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,5,,,CD(s),Automatic,13C-V,"['North Shore, Auckland, NZ']",,"Grey, 5 door, Hatchback",,,,1300,,,,Petrol,"['$7,895']","71,190",[]
"6 cylinder, 3000",[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2155754776.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,May 2020,5,,,,Tiptronic,,"['Christchurch City, Canterbury, NZ']",,"Silver, Sedan",Jul 2019,,HWU480,,,,,Petrol,[],"152,394","['$2,500.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2158302436.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,7,,,CD(s),Automatic,Low Km No Deposit Finance,"['Auckland City, Auckland, NZ']",,"White, 5 door, Station Wagon",,,,1790,,,,Petrol,"['$7,290']","58,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2056762496.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,5,,,,Automatic,"PHV, super low ks, very tidy","['North Shore, Auckland, NZ']",,"Blue, 5 door, Hatchback",,,,1800,,,,Plug-in hybrid,"['$16,980']","34,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2049081333.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,,,,,Automatic,SPORTBACK ON BRAND NEW 18s,"['Auckland City, Auckland, NZ']",,"Black, 5 door, Hatchback",,,,1800,,,,Petrol,"['$13,990']","88,295",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2061394482.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,5,,,,Automatic,"1.8 vetc, sports, low kms","['Mt. Maunganui, Bay of Plenty, NZ']",,"Silver, 5 door, Sedan",,,,1800,,,,Petrol,"['$6,920']","64,625",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2150729493.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,5,,,,Automatic,2.0XT,"['Manukau, Auckland, NZ']",,"Black, 4 door, RV/SUV",,,,1990,,,,Petrol,"['$8,990']","112,251",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2152031940.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,6,,,,Automatic,X IRODORI,"['Manukau, Auckland, NZ']",,"Purple, 4 door, Hatchback",,,,990,,,,Petrol,"['$5,490']","47,373",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2155526307.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,May 2020,5,,,,Automatic,,"['Auckland City, Auckland, NZ']",,"Black, 3 door, Coupe",Oct 2019,,FCR207,2979,,"3 owners, NZ New",Yes,Petrol,"['$15,500']","74,010",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2055417001.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,"Facelift, rare colour, nice n tidy","['Manukau, Auckland, NZ']",,"Pearl White, 5 door, RV/SUV",,,,2000,,,,Petrol,"['$14,990']","61,791",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2157153867.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,5,,,,,GLX Hatch 2.0 Auto,"['Christchurch City, Canterbury, NZ']",,"Sonic Silver, Hatchback",,,710287,1998,,,,Petrol,"['$28,500']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2148207459.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,Nov 2019,5,,,,Automatic,Dark Label,"['North Shore, Auckland, NZ']",,"Black, 4 door, Ute",Aug 2019,,5TEELE,1968,,"3 owners, NZ New",Yes,Diesel,[],"70,000","['$39,500.00']"
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2149342661.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,CD(s),Automatic,xDrive 35d M Sport No Deposit Finance,"['Auckland City, Auckland, NZ']",,"White, 5 door, Station Wagon",,,,2990,,,Yes,Diesel,"['$52,990']","78,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2150960602.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,CD(s),Automatic,GSX AWD,"['Auckland City, Auckland, NZ']",,"White, RV/SUV",,,JFG559,2500,,,,Petrol,"['$21,995']","129,677",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2057706587.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,5,,NZ New,CD(s),Automatic,2.0L SEDAN AUTO,"['Auckland City, Auckland, NZ']",,"Black, 5 door, Sedan",,,HUM722,1999,,,,Petrol,"['$12,950']","97,178",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2054278566.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,5,,NZ New,,Automatic,Ambiente AWD 1.6 Ecoboost,"['Auckland City, Auckland, NZ']",,"Blue, 5 door, RV/SUV",,,HUQ644,1596,,,,Petrol,"['$18,999']","47,425",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2156800231.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,5,,,CD(s),Automatic,Late Model LowKMS,"['Christchurch City, Canterbury, NZ']",,"WINERED, 5 door, Hatchback",,,,1200,,,,Petrol,"['$5,950']","62,754",[]
,[],https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2058805296.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,,,,,Automatic,8 Seater Van SUPER SCOOP PURCHASE....Only 5 left f,"['Tauranga, Bay of Plenty, NZ']",,"White, Van",,,KEG72,2359,,,,Petrol,"['$27,880']","63,000",[]
"4 cylinder, 2000","['$10,000']",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2158522534.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,Oct 2019,3,,,,Manual,RN46 Hilux,"['Gore, Southland, NZ']",,"Fawn, 2 door, Ute",Apr 2020,,LD5141,,,"3 owners, NZ New",Yes,Petrol,[],"259,536","['$6,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2154280195.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,,5,,NZ New,"CD(s), Radio",Automatic,gsx 4wd nznewstill under warranty,"['Auckland City, Auckland, NZ']",,"silver, 5 door, RV/SUV",,,jcq282,2500,,,,Petrol,"['$27,999']","59,950",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2159676636.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,5,,Imported,CD(s),Automatic,RS 1500CC VTEC NEW SHAPE,"['Manukau, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,970']","20,427",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2160057332.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,,,Tiptronic,- MANUKAU 20S,"['Manukau, Auckland, NZ']",,"Blue, Hatchback",,,,2000,,,,Petrol,"['$6,470']","144,256",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2058056789.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,,,,,Manual,Avant V8 B7 * Sunroof! Rare Colour! * No Deposit Finance Avail,"['Auckland City, Auckland, NZ']",,"Yellow, Station Wagon",,,MDL398,4200,,,,Petrol,"['$42,850']","125,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2056756083.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,5,,,,Automatic,"1.3 vvti, camchain","['Manukau, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$4,990']","73,324",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2050810293.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,5,,NZ New,,Automatic,GSX 2.0P 4WD,"['Christchurch City, Canterbury, NZ']",,"White, 5 door, RV/SUV",,,JJT377,1998,,,,Petrol,"['$23,950']","63,931",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2047849363.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,5,,,,Automatic,13 SKYACTIV,"['North Shore, Auckland, NZ']",,"Blue, Hatchback",,,,1290,,,,Petrol,"['$8,350']","40,166",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2161016314.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,Feb 2020,5,,,,,2.0T,"['Manukau, Auckland, NZ']",,"Blue, Sedan",Aug 2019,,LFA29,1984,,"1 owner, Imported",,Petrol,"['$21,500']","56,246",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2159658846.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,7,,Imported,"CD(s), Radio",Automatic,"G *4WD/2WD, 7 Seater, Low Kms*","['Manukau, Auckland, NZ']",,"Grey, 5 door, RV/SUV",,,,2400,,,Yes,Petrol,"['$8,950']","88,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2048812813.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,5,,Imported,,Automatic,Inc On Road Cost,"['Gore, Southland, NZ']",,"Brown, 5 door, Hatchback",,,KKD195,1500,,,,Petrol,"['$4,950']","107,200",[]
,[],https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2053755424.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,5,,,,Automatic,Si4 (177kW) SE &quot;Dynamic Edition&quot;,"[""Napier, Hawke's Bay, NZ""]",,"Carpathian Grey, RV/SUV",,,MAU53,2000,,,,Petrol,"['$79,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2153311419.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,,,,,,Automatic,ST,"['Rotorua, Bay of Plenty, NZ']",,"Blue, 5 door, RV/SUV",,,LTH29,3500,,,,,"['$41,995']","3,621",[]
,[],https://www.trademe.co.nz/motors/used-cars/ldv/auction-2061011394.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,Sep 2019,3,,,,Manual,Swb,"['Dunedin, Otago, NZ']",,"White, 5 door, Van",Expired,,HNJ491,2499,,"1 owner, NZ New",,Diesel,"['$27,000']","56,581",[]
"4 cylinder, 1968",[],https://www.trademe.co.nz/motors/used-cars/skoda/auction-2157382160.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,Aug 2019,5,,,,Automatic,Tdi 103,"['Christchurch City, Canterbury, NZ']",,"Gold, 5 door, Sedan",Oct 2019,,FWK187,,,"1 owner, NZ New",,Diesel,"['$12,888']","123,980",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2048839763.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,5,,Imported,"CD(s), Radio",Automatic,"Latio 15M *Fresh Import, Low Kms*","['Manukau, Auckland, NZ']",,"Blue, 4 door, Sedan",,,,1500,,,,Petrol,"['$5,995']","76,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2061648393.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,Aug 2019,7,,,,Automatic,Tdi Quattro Tip,"['Manukau, Auckland, NZ']",,"White, RV/SUV",Aug 2019,,FSV888,4134,,"3 owners, NZ New",,Diesel,"['$38,000']","130,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2057757972.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,5,,Imported,,Automatic,L**Hybrid/ Cruise Control/ Reverse Camera**,"['Papakura, Auckland, NZ']",,"Gray, 5 door, Hatchback",,,,1300,,,,Petrol,"['$7,950']","80,000",[]
"4 cylinder, 1995",[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2156638044.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,Jul 2019,,,,,,M Sport,"['Auckland City, Auckland, NZ']",,"Silver, Hatchback",Aug 2019,,GTR680,,,"2 owners, Imported",,Diesel,"['$8,650']","148,350",[]
"4 cylinder, 1990",[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2147711455.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,Jan 2020,5,,,,Automatic,,"['Tauranga, Bay of Plenty, NZ']",,"Blue, 4 door, Sedan",Aug 2019,,,,,"2 owners, Imported",,Petrol,"['$3,900']","91,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2061469835.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,Sep 2019,7,,,,Automatic,Ts,"['Auckland City, Auckland, NZ']",,"Bronze, RV/SUV",Sep 2019,,HAF912,2720,,"3 owners, NZ New",Yes,Diesel,"['$19,900']","129,999",[]
"8 cylinder, 7800",[],https://www.trademe.co.nz/motors/used-cars/cadillac/auction-2053669422.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,Oct 2019,6,,Imported,,Automatic,Sedan DeVille,"['Winton, Southland, NZ']",,"Gold metallic, 4 door, Sedan",Mar 2020,,73CADY,,,,,Petrol,"['$29,000']","69,603",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2049091784.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,7,,,,Automatic,VRX 2.4L,"['Auckland City, Auckland, NZ']",,"WHITE, RV/SUV",,,MCT725,2360,,,Yes,Petrol,"['$31,990']","52,190",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2054915057.htm?rsqid=1c4f1bb25067426f8c3fc7e3b4c78a9c-001,,5,,NZ New,"CD(s), Radio",Automatic,XLS 2.0P/CVT/SW/5DR,"['Taupo, Waikato, NZ']",,"WHITE, RV/SUV",,,JYS453,1998,,,,Petrol,"['$23,990']","14,139",[]
"4 cylinder, 2000",[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2052514309.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,5,,,,Automatic,2.0 Earth Dream Hybrid Sedan,"['Auckland City, Auckland, NZ']",,"Grey, 4 door, Sedan",,,X3851,,,"New, Imported",,Hybrid,"['$21,950']","72,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/land-rover/auction-2147816906.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,NZ New,Radio,Automatic,Si4 (177kW) HSE Dynamic,"['Auckland City, Auckland, NZ']",,"1AB Grey, 4 door, RV/SUV",,,LZR515,1998,,,Yes,Petrol,"['$86,990']","1,400",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2161068441.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,,5,,,"CD(s), Radio",Automatic,2000CC/LOW KMS,"['Auckland City, Auckland, NZ']",,"SILVER, 4 door, Sedan",,,,2000,,,,Petrol,"['$6,974']","65,216",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2148205274.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,Oct 2019,,,,,,,"['Christchurch City, Canterbury, NZ']",,"Silver, Station Wagon",Jul 2019,,EGF326,3150,,"2 owners, Imported",,Diesel,[],"179,247","['$3,531.00']"
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150992309.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,5,,,,Automatic,"1.8L newshape, super low ks, as new","['Manukau, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1800,,,,Petrol,"['$17,920']","6,572",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2160133187.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,5,,,,Automatic,"1.5 Gs package, super low ks, as new","['Auckland City, Auckland, NZ']",,"Black, 5 door, Hatchback",,,,1500,,,,Petrol,"['$7,420']","28,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2057919393.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,5,,,CD(s),Automatic,13C,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$5,800']","81,530",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150604646.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,,5,,Imported,"CD(s), Radio",Automatic,150X_S Package FACELIFT,"['Manukau, Auckland, NZ']",,"BLACK, 5 door, Hatchback",,,,1500,,,,Petrol,"['$9,970']","64,470",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2052345330.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,5,,NZ New,Radio,Automatic,LT 1.4P/CVT/HA/4DR/5,"['North Shore, Auckland, NZ']",,"White, 5 door, Hatchback",,,JUD826,1399,,,,Petrol,"['$13,880']","34,750",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2157014676.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,5,,,,Automatic,- MANUKAU XG,"['Manukau, Auckland, NZ']",,"Blue, Hatchback",,,,1200,,,,Petrol,"['$5,970']","120,487",[]
,[],https://www.trademe.co.nz/motors/used-cars/mg/auction-2158046773.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,5,,NZ New,,Manual,GT NZ NEW,"['North Shore, Auckland, NZ']",,"SILVER, Hatchback",,,MCA801,1796,,,,Petrol,"['$11,990']","68,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2158536699.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,,5,,,,Automatic,"2.2 2wd, free nz nav","['Manukau, Auckland, NZ']",,"Red, 5 door, RV/SUV",,,,2200,,,,Diesel,"['$20,920']","48,265",[]
,[],https://www.trademe.co.nz/motors/used-cars/peugeot/auction-2156874524.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,7,,,,Automatic,SW PREMIUM / 7 seater !!,"['North Shore, Auckland, NZ']",,"Silver, 4 door, Van",,,,1590,,,,Petrol,"['$9,550']","55,055",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2056615577.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,5,,NZ New,"CD(s), Radio",Tiptronic,Z-Series V6,"['Manukau, Auckland, NZ']",,"Purple, 4 door, Sedan",,,GRJ834,2997,,,,Petrol,"['$14,995']","74,700",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2152676217.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,5,,NZ New,,Automatic,5 LT AWD 2.2D AT,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, RV/SUV",,,JPP553,2231,,,,Diesel,"['$19,999']","81,856",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2153308932.htm?rsqid=fd2aa374db104a03a346fe65449a1287-001,,5,,,,Automatic,Huntaway II 5At 2.4D/4WD,"['Auckland City, Auckland, NZ']",,"White, Ute",,,,2442,,,,Diesel,"['$69,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/audi/auction-2053433501.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,5,,NZ New,Radio,Automatic,Allroad 2.0TDI quattro,"['Hamilton, Waikato, NZ']",,"Floret Silver, Station Wagon",,,LWN295,1968,,,,Diesel,"['$82,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2044916553.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,7,,,,Automatic,"Allspace TSI Highline Full leather, 4Motion, 7seat","['Manukau, Auckland, NZ']",,"Bronze, RV/SUV",,,LUQ355,1984,,,,Petrol,"['$49,990']","10,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2147687656.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,2,,,,Automatic,,"['Lower Hutt City, Wellington, NZ']",,"Silver, Convertible",,,KDA222,4663,,,,Petrol,"['$74,990']","30,400",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2152307128.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,5,,,"CD(s), MP3 Input, Radio",Automatic,**Hybrid*Rev camera**,"['Hamilton, Waikato, NZ']",,"Silver, 4 door, Sedan",,,,1300,,,,Petrol,"['$8,490']","77,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2161339514.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,5,,,CD(s),Automatic,15M Low Mileage !,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,500']","56,750",[]
